Unique Class Identifier,Subject,Catalog,Descr,Section,Cap Enrl,Pat,Mtg Start,Mtg End,Mode,Descr 1,Career,Term Descr
179010262905263,SCISOC,118,SCIENCE AND THE MODERN WORLD,1,50,MW,10:15:00 AM,11:30:00 AM,In Person,,UGRD,2022 Spring Term
179010262905264,ICS,118,SCIENCE AND THE MODERN WORLD,1,50,MW,10:15:00 AM,11:30:00 AM,In Person,,UGRD,2022 Spring Term
179010262922656,BIOLOGY,432S,HOST-PATHOGEN INTERACTIONS,1,18,TTH,3:30:00 PM,4:45:00 PM,In Person,French Science 2237,UGRD,2022 Spring Term
179010262992827,AMES,477S,THE GLOBAL ARAB WORLD,1,18,T,3:30:00 PM,6:00:00 PM,In Person,Trent Hall 038A,UGRD,2022 Spring Term
179010263008194,PSY,334,COGNITIVE DEVELOPMENT,1,45,TTH,3:30:00 PM,4:45:00 PM,In Person,Social Sciences 119,UGRD,2022 Spring Term
179010263149402,EGR,238L,DATA ANALYSIS AND DECISION SCI,1,25,TTH,8:30:00 AM,9:45:00 AM,In Person,Gross Hall 318,UGRD,2022 Spring Term
179010263149906,EGR,238L,DATA ANALYSIS AND DECISION SCI,01L,25,T,1:45:00 PM,3:30:00 PM,In Person,Gross Hall 324,UGRD,2022 Spring Term
179010263218266,GSF,376S,BLACK FEMINIST THEORY,1,18,TTH,1:45:00 PM,3:00:00 PM,In Person,Classroom Building 125,UGRD,2022 Spring Term
179010263225265,HISTORY,383,ENGINEERING GLOBAL MIDDLE EAST,1,60,MW,3:30:00 PM,4:45:00 PM,In Person,East Duke 209,UGRD,2022 Spring Term
179010263225266,ENERGY,383,ENGINEERING GLOBAL MIDDLE EAST,1,60,MW,3:30:00 PM,4:45:00 PM,In Person,East Duke 209,UGRD,2022 Spring Term
179010263234913,MATH,260,PYTHON PROGRAMMING IN MATH,1,15,TTH,5:15:00 PM,6:30:00 PM,In Person,Gross Hall 318,UGRD,2022 Spring Term
179010263245488,ECON,104D,FDN OF ECONOMETRICS & DATA SCI,1,150,WF,3:30:00 PM,4:45:00 PM,In Person,Social Sciences 139,UGRD,2022 Spring Term
179010263245489,ECON,104D,FDN OF ECONOMETRICS & DATA SCI,01D,30,W,5:15:00 PM,6:05:00 PM,In Person,Social Sciences 124,UGRD,2022 Spring Term
179010263245490,ECON,104D,FDN OF ECONOMETRICS & DATA SCI,02D,30,F,8:30:00 AM,9:20:00 AM,In Person,Languages 109,UGRD,2022 Spring Term
179010263245491,ECON,104D,FDN OF ECONOMETRICS & DATA SCI,03D,30,T,8:30:00 AM,9:20:00 AM,In Person,Languages 109,UGRD,2022 Spring Term
179010263245492,ECON,104D,FDN OF ECONOMETRICS & DATA SCI,04D,30,M,12:00:00 PM,12:50:00 PM,In Person,Social Sciences 119,UGRD,2022 Spring Term
179010263245493,ECON,104D,FDN OF ECONOMETRICS & DATA SCI,05D,30,TH,5:15:00 PM,6:05:00 PM,In Person,Languages 109,UGRD,2022 Spring Term
179010263363409,CESC,401S,LIVES OF CIVIC ENGAGEMENT,1,18,TTH,1:45:00 PM,3:00:00 PM,In Person,Classroom Building 136,UGRD,2022 Spring Term
179010263363410,EDUC,401S,LIVES OF CIVIC ENGAGEMENT,1,18,TTH,1:45:00 PM,3:00:00 PM,In Person,Classroom Building 136,UGRD,2022 Spring Term
179010263363411,POLSCI,401S,LIVES OF CIVIC ENGAGEMENT,1,18,TTH,1:45:00 PM,3:00:00 PM,In Person,Classroom Building 136,UGRD,2022 Spring Term
179010263363412,PUBPOL,401S,LIVES OF CIVIC ENGAGEMENT,1,18,TTH,1:45:00 PM,3:00:00 PM,In Person,Classroom Building 136,UGRD,2022 Spring Term
179010263363413,ETHICS,401S,LIVES OF CIVIC ENGAGEMENT,1,18,TTH,1:45:00 PM,3:00:00 PM,In Person,Classroom Building 136,UGRD,2022 Spring Term
179010264842828,AMES,107,INTRO TO EAST ASIAN CULTURES,1,30,MW,1:45:00 PM,3:00:00 PM,In Person,West Duke 08A,UGRD,2022 Spring Term
179010264842829,ICS,144,INTRO TO EAST ASIAN CULTURES,1,30,MW,1:45:00 PM,3:00:00 PM,In Person,West Duke 08A,UGRD,2022 Spring Term
179010265575692,POLSCI,490S,SPEC TOP IN POLITICAL SCIENCE,1,18,TH,10:15:00 AM,12:45:00 PM,In Person,Gross Hall 111,UGRD,2022 Spring Term
179010266039056,ETHICS,189,WHAT NOW?,1,180,W,5:15:00 PM,6:30:00 PM,In Person,See Instructor/Department,UGRD,2022 Spring Term
179010266039057,ETHICS,189,WHAT NOW?,2,180,TH,5:15:00 PM,6:30:00 PM,In Person,See Instructor/Department,UGRD,2022 Spring Term
179010266039058,ETHICS,189,WHAT NOW?,3,45,W,7:00:00 PM,8:15:00 PM,In Person,See Instructor/Department,UGRD,2022 Spring Term
179010266838197,PSY,204L,PSYCH METHODS & STATISTICS 1,1,45,TTH,3:30:00 PM,4:45:00 PM,In Person,Social Sciences 139,UGRD,2022 Spring Term
179010266838198,PSY,204L,PSYCH METHODS & STATISTICS 1,01L,23,T,5:15:00 PM,6:05:00 PM,In Person,Reuben-Cooke Building 319,UGRD,2022 Spring Term
179010266838199,PSY,204L,PSYCH METHODS & STATISTICS 1,02L,22,W,3:30:00 PM,4:20:00 PM,In Person,Reuben-Cooke Building 319,UGRD,2022 Spring Term
179010266962657,BIOLOGY,424S,CELL SHAPE(S) AND DYNAMICS,1,15,W,3:30:00 PM,6:00:00 PM,In Person,French Science 2237,UGRD,2022 Spring Term
179010267133394,ENGLISH,101S,THE ART OF READING,1,15,MW,10:15:00 AM,11:30:00 AM,In Person,Allen 318,UGRD,2022 Spring Term
179010267133395,ENGLISH,101S,THE ART OF READING,2,15,TTH,10:15:00 AM,11:30:00 AM,In Person,Allen 318,UGRD,2022 Spring Term
179010267133396,ENGLISH,101S,THE ART OF READING,3,15,MW,1:45:00 PM,3:00:00 PM,In Person,,UGRD,2022 Spring Term
179010267148200,PSY,205L,PSYCH METHODS & STATISTICS 2,1,80,WF,1:45:00 PM,3:00:00 PM,In Person,Reuben-Cooke Building 130,UGRD,2022 Spring Term
179010267148201,PSY,205L,PSYCH METHODS & STATISTICS 2,01L,20,W,3:30:00 PM,4:20:00 PM,In Person,Perkins LINK 087 (Classroom 3),UGRD,2022 Spring Term
179010267148202,PSY,205L,PSYCH METHODS & STATISTICS 2,02L,20,W,5:15:00 PM,6:05:00 PM,In Person,Reuben-Cooke Building 319,UGRD,2022 Spring Term
179010267148203,PSY,205L,PSYCH METHODS & STATISTICS 2,03L,20,TH,8:30:00 AM,9:20:00 AM,In Person,Reuben-Cooke Building 319,UGRD,2022 Spring Term
179010267148204,PSY,205L,PSYCH METHODS & STATISTICS 2,04L,20,TH,10:15:00 AM,11:05:00 AM,In Person,Classroom Building 135,UGRD,2022 Spring Term
179010267295494,ECON,204D,ECONOMETRICS AND DATA SCIENCE,1,150,MW,1:45:00 PM,3:00:00 PM,In Person,French Science 2231,UGRD,2022 Spring Term
179010267295495,ECON,204D,ECONOMETRICS AND DATA SCIENCE,01D,25,T,8:30:00 AM,9:20:00 AM,In Person,Old Chemistry 003,UGRD,2022 Spring Term
179010267295496,ECON,204D,ECONOMETRICS AND DATA SCIENCE,02D,25,M,7:00:00 PM,7:50:00 PM,In Person,Languages 109,UGRD,2022 Spring Term
179010267295497,ECON,204D,ECONOMETRICS AND DATA SCIENCE,03D,25,W,5:15:00 PM,6:05:00 PM,In Person,Languages 211,UGRD,2022 Spring Term
179010267295498,ECON,204D,ECONOMETRICS AND DATA SCIENCE,04D,25,TH,7:00:00 PM,7:50:00 PM,In Person,Languages 109,UGRD,2022 Spring Term
179010267295499,ECON,204D,ECONOMETRICS AND DATA SCIENCE,05D,25,F,12:00:00 PM,12:50:00 PM,In Person,Social Sciences 124,UGRD,2022 Spring Term
179010267295500,ECON,204D,ECONOMETRICS AND DATA SCIENCE,06D,25,T,5:15:00 PM,6:05:00 PM,In Person,Social Sciences 105,UGRD,2022 Spring Term
179010267354162,STA,432,STAT. LEARNING AND INFERENCE,1,49,MW,1:45:00 PM,3:00:00 PM,In Person,Reuben-Cooke Building 126,UGRD,2022 Spring Term
179010267354163,MATH,343,STAT. LEARNING AND INFERENCE,1,49,MW,1:45:00 PM,3:00:00 PM,In Person,Reuben-Cooke Building 126,UGRD,2022 Spring Term
179010267407733,ICS,419S,RACE & VALUE,1,15,TTH,10:15:00 AM,11:30:00 AM,In Person,Social Sciences 109,UGRD,2022 Spring Term
179010267407734,AAAS,419S,RACE & VALUE,1,15,TTH,10:15:00 AM,11:30:00 AM,In Person,Social Sciences 109,UGRD,2022 Spring Term
179010267407735,CULANTH,418S,RACE & VALUE,1,15,TTH,10:15:00 AM,11:30:00 AM,In Person,Social Sciences 109,UGRD,2022 Spring Term
179010267462830,AMES,310S,JAPANESE AS A SECOND LANGUAGE,1,18,MW,10:15:00 AM,11:30:00 AM,In Person,Perkins LINK 060 (Classroom 1),UGRD,2022 Spring Term
179010267462831,LINGUIST,315S,JAPANESE AS A SECOND LANGUAGE,1,18,MW,10:15:00 AM,11:30:00 AM,In Person,Perkins LINK 060 (Classroom 1),UGRD,2022 Spring Term
179010267539166,ENVIRON,269T-3,VOICES IN THE ENVIRN: MANDARIN,1,8,M,1:45:00 PM,3:00:00 PM,In Person,LSRC A312,UGRD,2022 Spring Term
179010267539167,AMES,272T,VOICES IN THE ENVIRN: MANDARIN,1,8,M,1:45:00 PM,3:00:00 PM,In Person,LSRC A312,UGRD,2022 Spring Term
179010267549164,ENVIRON,269T-2,VOICES IN THE ENVIRONM: FRENCH,1,8,M,1:45:00 PM,3:00:00 PM,In Person,LSRC A211,UGRD,2022 Spring Term
179010267549165,FRENCH,272T,VOICES IN THE ENVIRONM: FRENCH,1,8,M,1:45:00 PM,3:00:00 PM,In Person,LSRC A211,UGRD,2022 Spring Term
179010268754914,MATH,218D-2,MATRICES AND VECTORS,1,60,MWF,1:45:00 PM,2:35:00 PM,In Person,White Lecture Hall 107,UGRD,2022 Spring Term
179010268754915,MATH,218D-2,MATRICES AND VECTORS,2,60,MWF,3:30:00 PM,4:20:00 PM,In Person,White Lecture Hall 107,UGRD,2022 Spring Term
179010268754916,MATH,218D-2,MATRICES AND VECTORS,01D,30,TH,8:30:00 AM,9:45:00 AM,In Person,Allen 326,UGRD,2022 Spring Term
179010268754917,MATH,218D-2,MATRICES AND VECTORS,02D,30,TH,12:00:00 PM,1:15:00 PM,In Person,Physics 047,UGRD,2022 Spring Term
179010268754918,MATH,218D-2,MATRICES AND VECTORS,03D,30,TH,1:45:00 PM,3:00:00 PM,In Person,Physics 047,UGRD,2022 Spring Term
179010268892876,MMS,197,ORG LEADERSHIP & MANAGEMENT,1,34,M,7:00:00 PM,9:30:00 PM,In Person,Perkins LINK 071 (Classroom 5),UGRD,2022 Spring Term
179010268903152,COMPSCI,351,COMPUTER SECURITY,1,50,WF,3:30:00 PM,4:45:00 PM,In Person,Physics 130,UGRD,2022 Spring Term
179010268922974,SOCIOL,232,VISUALIZING SOCIAL DATA,1,35,MW,10:15:00 AM,11:30:00 AM,In Person,Reuben-Cooke Building 127,UGRD,2022 Spring Term
179010268935823,BME,221L,BIOMATERIALS,1,28,MW,10:15:00 AM,11:30:00 AM,In Person,Hudson Hall 216,UGRD,2022 Spring Term
179010268935824,BME,221L,BIOMATERIALS,01L,14,T,1:45:00 PM,4:45:00 PM,In Person,Wilkinson 026,UGRD,2022 Spring Term
179010268935825,BME,221L,BIOMATERIALS,02L,14,T,5:15:00 PM,8:15:00 PM,In Person,Wilkinson 026,UGRD,2022 Spring Term
179010269065503,ECON,474S,EICHEL SECURITIZATION PROJECT,1,12,TH,3:30:00 PM,6:00:00 PM,In Person,Perkins LINK 060 (Classroom 1),UGRD,2022 Spring Term
179010269152473,ISS,222D,INTRO TO DIGITAL HUMANITIES,1,15,TTH,10:15:00 AM,11:30:00 AM,In Person,Smith Warehouse Bay 11 A233,UGRD,2022 Spring Term
179010269152474,CMAC,222D,INTRO TO DIGITAL HUMANITIES,1,15,TTH,10:15:00 AM,11:30:00 AM,In Person,Smith Warehouse Bay 11 A233,UGRD,2022 Spring Term
179010269152475,VMS,203D,INTRO TO DIGITAL HUMANITIES,1,15,TTH,10:15:00 AM,11:30:00 AM,In Person,Smith Warehouse Bay 11 A233,UGRD,2022 Spring Term
179010270446744,BRAINSOC,395T,BASS CONNX BRAIN & SOCIETY,2,18,F,1:45:00 PM,4:15:00 PM,In Person,,UGRD,2022 Spring Term
179010270446746,BRAINSOC,395T,BASS CONNX BRAIN & SOCIETY,4,18,TTH,3:30:00 PM,4:45:00 PM,Hybrid,,UGRD,2022 Spring Term
179010270446772,BRAINSOC,395T,BASS CONNX BRAIN & SOCIETY,8,18,F,8:30:00 AM,9:45:00 AM,Hybrid,,UGRD,2022 Spring Term
179010270456775,BRAINSOC,396T,BASS CONNX BRAIN & SOCIETY,2,18,F,1:45:00 PM,4:15:00 PM,Hybrid,,UGRD,2022 Spring Term
179010270456782,BRAINSOC,396T,BASS CONNX BRAIN & SOCIETY,4,18,TTH,3:30:00 PM,4:45:00 PM,Hybrid,,UGRD,2022 Spring Term
179010270456784,BRAINSOC,396T,BASS CONNX BRAIN & SOCIETY,12,18,F,8:30:00 AM,9:45:00 AM,Hybrid,,UGRD,2022 Spring Term
179010270472886,EHD,396T,BASS CONNX EDUC & HUMAN DEV,1,18,TH,3:30:00 PM,4:45:00 PM,In Person,SSRI Gross Hall 230C,UGRD,2022 Spring Term
179010270472887,EHD,396T,BASS CONNX EDUC & HUMAN DEV,2,18,W,5:00:00 PM,6:00:00 PM,Hybrid,,UGRD,2022 Spring Term
179010270472888,EHD,396T,BASS CONNX EDUC & HUMAN DEV,3,12,TH,1:45:00 PM,3:15:00 PM,In Person,Rubenstein Hall 207,UGRD,2022 Spring Term
179010270472891,EHD,396T,BASS CONNX EDUC & HUMAN DEV,6,18,F,2:00:00 PM,5:00:00 PM,In Person,Classroom Building 103,UGRD,2022 Spring Term
179010270472892,EHD,396T,BASS CONNX EDUC & HUMAN DEV,7,18,T,2:30:00 PM,4:00:00 PM,In Person,,UGRD,2022 Spring Term
179010270472895,EHD,396T,BASS CONNX EDUC & HUMAN DEV,10,18,TH,10:15:00 AM,11:45:00 AM,In Person,,UGRD,2022 Spring Term
179010270495527,ENERGY,396T,BASS CONNECTIONS ENERGY & ENV,12,32,M,5:15:00 PM,7:45:00 PM,In Person,Hudson Hall 208,UGRD,2022 Spring Term
179010271355914,THEATRST,187S,READING THEATER,1,14,TTH,10:15:00 AM,11:30:00 AM,In Person,Page 106,UGRD,2022 Spring Term
179010271474744,CHEM,202L,ORGANIC CHEMISTRY II LAB,113,12,M,1:45:00 PM,4:45:00 PM,In Person,French Science 1262,UGRD,2022 Spring Term
179010271474745,CHEM,202L,ORGANIC CHEMISTRY II LAB,114,12,M,1:45:00 PM,4:45:00 PM,In Person,French Science 1260,UGRD,2022 Spring Term
179010271474746,CHEM,202L,ORGANIC CHEMISTRY II LAB,123,12,M,1:45:00 PM,4:45:00 PM,In Person,French Science 1254,UGRD,2022 Spring Term
179010271474748,CHEM,202L,ORGANIC CHEMISTRY II LAB,313,12,T,1:45:00 PM,4:45:00 PM,In Person,French Science 1262,UGRD,2022 Spring Term
179010271474749,CHEM,202L,ORGANIC CHEMISTRY II LAB,314,12,T,1:45:00 PM,4:45:00 PM,In Person,French Science 1260,UGRD,2022 Spring Term
179010271474750,CHEM,202L,ORGANIC CHEMISTRY II LAB,323,12,T,1:45:00 PM,4:45:00 PM,In Person,French Science 1254,UGRD,2022 Spring Term
179010271474751,CHEM,202L,ORGANIC CHEMISTRY II LAB,413,12,W,1:45:00 PM,4:45:00 PM,In Person,French Science 1262,UGRD,2022 Spring Term
179010271474752,CHEM,202L,ORGANIC CHEMISTRY II LAB,414,12,W,1:45:00 PM,4:45:00 PM,In Person,French Science 1260,UGRD,2022 Spring Term
179010271474753,CHEM,202L,ORGANIC CHEMISTRY II LAB,423,12,W,1:45:00 PM,4:45:00 PM,In Person,French Science 1254,UGRD,2022 Spring Term
179010271474754,CHEM,202L,ORGANIC CHEMISTRY II LAB,613,12,TH,1:45:00 PM,4:45:00 PM,In Person,French Science 1262,UGRD,2022 Spring Term
179010271474755,CHEM,202L,ORGANIC CHEMISTRY II LAB,614,12,TH,1:45:00 PM,4:45:00 PM,In Person,French Science 1260,UGRD,2022 Spring Term
179010271474756,CHEM,202L,ORGANIC CHEMISTRY II LAB,623,12,TH,1:45:00 PM,4:45:00 PM,In Person,French Science 1254,UGRD,2022 Spring Term
179010271474757,CHEM,202L,ORGANIC CHEMISTRY II LAB,713,12,F,1:45:00 PM,4:45:00 PM,In Person,French Science 1262,UGRD,2022 Spring Term
179010271474758,CHEM,202L,ORGANIC CHEMISTRY II LAB,714,12,F,1:45:00 PM,4:45:00 PM,In Person,French Science 1260,UGRD,2022 Spring Term
179010271474759,CHEM,202L,ORGANIC CHEMISTRY II LAB,723,12,F,1:45:00 PM,4:45:00 PM,In Person,French Science 1254,UGRD,2022 Spring Term
179010271484760,CHEM,210L,MODERN APPLICATIONS LABORATORY,111,12,M,1:45:00 PM,4:45:00 PM,In Person,French Science 1263,UGRD,2022 Spring Term
179010271484761,CHEM,210L,MODERN APPLICATIONS LABORATORY,112,12,M,1:45:00 PM,4:45:00 PM,In Person,French Science 1261,UGRD,2022 Spring Term
179010271484762,CHEM,210L,MODERN APPLICATIONS LABORATORY,121,12,M,1:45:00 PM,4:45:00 PM,In Person,French Science 1259,UGRD,2022 Spring Term
179010271484763,CHEM,210L,MODERN APPLICATIONS LABORATORY,311,12,T,1:45:00 PM,4:45:00 PM,In Person,French Science 1263,UGRD,2022 Spring Term
179010271484764,CHEM,210L,MODERN APPLICATIONS LABORATORY,312,12,T,1:45:00 PM,4:45:00 PM,In Person,French Science 1261,UGRD,2022 Spring Term
179010271484765,CHEM,210L,MODERN APPLICATIONS LABORATORY,321,12,T,1:45:00 PM,4:45:00 PM,In Person,French Science 1259,UGRD,2022 Spring Term
179010271484766,CHEM,210L,MODERN APPLICATIONS LABORATORY,411,12,W,1:45:00 PM,4:45:00 PM,In Person,French Science 1263,UGRD,2022 Spring Term
179010271484767,CHEM,210L,MODERN APPLICATIONS LABORATORY,412,12,W,1:45:00 PM,4:45:00 PM,In Person,French Science 1261,UGRD,2022 Spring Term
179010271484768,CHEM,210L,MODERN APPLICATIONS LABORATORY,421,12,W,1:45:00 PM,4:45:00 PM,In Person,French Science 1259,UGRD,2022 Spring Term
179010271484769,CHEM,210L,MODERN APPLICATIONS LABORATORY,611,12,TH,1:45:00 PM,4:45:00 PM,In Person,French Science 1263,UGRD,2022 Spring Term
179010271484770,CHEM,210L,MODERN APPLICATIONS LABORATORY,612,12,TH,1:45:00 PM,4:45:00 PM,In Person,French Science 1261,UGRD,2022 Spring Term
179010271484771,CHEM,210L,MODERN APPLICATIONS LABORATORY,621,12,TH,1:45:00 PM,4:45:00 PM,In Person,French Science 1259,UGRD,2022 Spring Term
179010271484772,CHEM,210L,MODERN APPLICATIONS LABORATORY,711,12,F,1:45:00 PM,4:45:00 PM,In Person,French Science 1263,UGRD,2022 Spring Term
179010271484773,CHEM,210L,MODERN APPLICATIONS LABORATORY,712,12,F,1:45:00 PM,4:45:00 PM,In Person,French Science 1261,UGRD,2022 Spring Term
179010271484774,CHEM,210L,MODERN APPLICATIONS LABORATORY,721,12,F,1:45:00 PM,4:45:00 PM,In Person,French Science 1259,UGRD,2022 Spring Term
179010271595693,POLSCI,345,EXPERIMENTAL POLITICAL SCIENCE,1,45,TTH,10:15:00 AM,11:30:00 AM,In Person,LSRC A247,UGRD,2022 Spring Term
179010272653564,GLHLTH,396T,BASS CONNECTIONS GLOBAL HEALTH,4,15,TH,10:15:00 AM,11:30:00 AM,Sync Online,Online Course,UGRD,2022 Spring Term
179010272662658,BIOLOGY,155S,ECOLOGY OF FARMING,1,15,MW,3:30:00 PM,4:45:00 PM,In Person,Biological Sciences 154,UGRD,2022 Spring Term
179010272742660,BIOLOGY,212L9,GENERAL MICROBIOLOGY LAB,01L,3,T,10:15:00 AM,2:15:00 PM,In Person,Biological Sciences 0045,UGRD,2022 Spring Term
179010272742661,BIOLOGY,212L9,GENERAL MICROBIOLOGY LAB,02L,3,T,3:30:00 PM,7:30:00 PM,In Person,Biological Sciences 0045,UGRD,2022 Spring Term
179010272742662,BIOLOGY,212L9,GENERAL MICROBIOLOGY LAB,03L,3,W,1:45:00 PM,5:45:00 PM,In Person,Biological Sciences 0045,UGRD,2022 Spring Term
179010272752663,BIOLOGY,201L9,MOLECULAR BIOLOGY LAB,01L,2,M,12:00:00 PM,2:30:00 PM,In Person,Biological Sciences 0039,UGRD,2022 Spring Term
179010272752664,BIOLOGY,201L9,MOLECULAR BIOLOGY LAB,04L,2,M,3:30:00 PM,6:00:00 PM,In Person,Biological Sciences 0039,UGRD,2022 Spring Term
179010272752665,BIOLOGY,201L9,MOLECULAR BIOLOGY LAB,05L,2,T,12:00:00 PM,2:30:00 PM,In Person,Biological Sciences 0039,UGRD,2022 Spring Term
179010272752666,BIOLOGY,201L9,MOLECULAR BIOLOGY LAB,08L,2,W,12:00:00 PM,2:30:00 PM,In Person,Biological Sciences 0039,UGRD,2022 Spring Term
179010272752667,BIOLOGY,201L9,MOLECULAR BIOLOGY LAB,11L,2,W,3:30:00 PM,6:00:00 PM,In Person,Biological Sciences 0039,UGRD,2022 Spring Term
179010272752668,BIOLOGY,201L9,MOLECULAR BIOLOGY LAB,13L,2,TH,12:00:00 PM,2:30:00 PM,In Person,Biological Sciences 0032,UGRD,2022 Spring Term
179010272752669,BIOLOGY,201L9,MOLECULAR BIOLOGY LAB,15L,2,TH,3:30:00 PM,6:00:00 PM,In Person,Biological Sciences 0032,UGRD,2022 Spring Term
179010272782670,BIOLOGY,209-2,ECOLOGY FOR A CROWDED PLANET,1,60,TTH,1:45:00 PM,3:00:00 PM,In Person,Physics 154,UGRD,2022 Spring Term
179010272983414,ETHICS,203,POLITICAL POLARIZATION,1,99,MW,10:15:00 AM,11:30:00 AM,In Person,Gross Hall 103,UGRD,2022 Spring Term
179010272983415,POLSCI,208,POLITICAL POLARIZATION,1,99,MW,10:15:00 AM,11:30:00 AM,In Person,Gross Hall 103,UGRD,2022 Spring Term
179010272989095,PUBPOL,202,POLITICAL POLARIZATION,1,99,MW,10:15:00 AM,11:30:00 AM,In Person,Gross Hall 103,UGRD,2022 Spring Term
179010273058058,RELIGION,267,SPIRITUAL BUT NOT RELIGIOUS,1,20,TTH,3:30:00 PM,4:45:00 PM,In Person,Gray 228,UGRD,2022 Spring Term
179010273058059,AMES,267,SPIRITUAL BUT NOT RELIGIOUS,1,20,TTH,3:30:00 PM,4:45:00 PM,In Person,Gray 228,UGRD,2022 Spring Term
179010274315504,ECON,310S,ECONOMIC ANALYSIS OF LAW,1,18,MW,1:45:00 PM,3:00:00 PM,In Person,Social Sciences 113,UGRD,2022 Spring Term
179010274343514,GERMAN,266S,VIRTUAL REALITIES,1,18,TTH,12:00:00 PM,1:15:00 PM,In Person,Languages 114,UGRD,2022 Spring Term
179010274343515,ROMST,266S,VIRTUAL REALITIES,1,18,TTH,12:00:00 PM,1:15:00 PM,In Person,Languages 114,UGRD,2022 Spring Term
179010274343516,LIT,265S,VIRTUAL REALITIES,1,18,TTH,12:00:00 PM,1:15:00 PM,In Person,Languages 114,UGRD,2022 Spring Term
179010274368267,GSF,272S,SEXUALITY AND THE LAW,1,18,WF,1:45:00 PM,3:00:00 PM,In Person,Friedl Bldg 216,UGRD,2022 Spring Term
179010274368268,ETHICS,272S,SEXUALITY AND THE LAW,1,18,WF,1:45:00 PM,3:00:00 PM,In Person,Friedl Bldg 216,UGRD,2022 Spring Term
179010274368269,PUBPOL,277S,SEXUALITY AND THE LAW,1,18,WF,1:45:00 PM,3:00:00 PM,In Person,Friedl Bldg 216,UGRD,2022 Spring Term
179010274368270,SCISOC,272S,SEXUALITY AND THE LAW,1,18,WF,1:45:00 PM,3:00:00 PM,In Person,Friedl Bldg 216,UGRD,2022 Spring Term
179010274368271,SXL,272S,SEXUALITY AND THE LAW,1,18,WF,1:45:00 PM,3:00:00 PM,In Person,Friedl Bldg 216,UGRD,2022 Spring Term
179010274373593,I&E,350,CUSTOMER EMPATHY BRAND DESIGN,1,24,TTH,12:00:00 PM,1:15:00 PM,In Person,Perkins LINK 088 (Classroom 4),UGRD,2022 Spring Term
179010274502707,AAAS,349S,CONTEMPORARY SOUTH AFRICA,1,15,M,10:15:00 AM,12:45:00 PM,In Person,Friedl Bldg 216,UGRD,2022 Spring Term
179010274502708,HISTORY,259S,CONTEMPORARY SOUTH AFRICA,1,15,M,10:15:00 AM,12:45:00 PM,In Person,Friedl Bldg 216,UGRD,2022 Spring Term
